公司代码,公司名称,选项,指标,报告期,数值
300592,华凯易佰,常用指标,股东权益合计(净资产),20200930,481455578.0
300592,华凯易佰,常用指标,商誉,20200930,
300592,华凯易佰,常用指标,经营现金流量净额,20200930,3834892.27
300592,华凯易佰,常用指标,基本每股收益,20200930,-0.161
300592,华凯易佰,常用指标,每股净资产,20200930,3.934068
300592,华凯易佰,常用指标,每股现金流,20200930,0.031335
300592,华凯易佰,常用指标,净资产收益率(ROE),20200930,-3.96
300592,华凯易佰,常用指标,总资产报酬率(ROA),20200930,-1.729204
300592,华凯易佰,常用指标,毛利率,20200930,11.718918
300592,华凯易佰,常用指标,销售净利率,20200930,-15.445298
300592,华凯易佰,常用指标,期间费用率,20200930,35.908314
300592,华凯易佰,常用指标,资产负债率,20200930,50.630593
300592,华凯易佰,每股指标,基本每股收益,20200930,-0.161
300592,华凯易佰,每股指标,稀释每股收益,20200930,-0.161
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20200930,-0.050353
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20200930,3.934068
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20200930,3.586679
300592,华凯易佰,每股指标,每股净资产_最新股数,20200930,1.230622
300592,华凯易佰,每股指标,每股经营现金流,20200930,0.031335
300592,华凯易佰,每股指标,每股现金流量净额,20200930,-0.093556
300592,华凯易佰,每股指标,每股企业自由现金流量,20200930,
300592,华凯易佰,每股指标,每股股东自由现金流量,20200930,
300592,华凯易佰,每股指标,每股未分配利润,20200930,1.503039
300592,华凯易佰,每股指标,每股资本公积金,20200930,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20200930,0.043864
300592,华凯易佰,每股指标,每股留存收益,20200930,1.546903
300592,华凯易佰,每股指标,每股营业收入,20200930,1.042207
300592,华凯易佰,每股指标,每股营业总收入,20200930,1.042207
300592,华凯易佰,每股指标,每股息税前利润,20200930,-0.148263
300592,华凯易佰,盈利能力,净资产收益率(ROE),20200930,-3.96
300592,华凯易佰,盈利能力,摊薄净资产收益率,20200930,-4.091744
300592,华凯易佰,盈利能力,净资产收益率_平均,20200930,-3.961604
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20200930,-4.077325
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20200930,-4.211267
300592,华凯易佰,盈利能力,息税前利润率,20200930,-14.225896
300592,华凯易佰,盈利能力,总资产报酬率,20200930,-1.729204
300592,华凯易佰,盈利能力,总资本回报率,20200930,-2.736245
300592,华凯易佰,盈利能力,投入资本回报率,20200930,-2.256953
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20200930,-1.877426
300592,华凯易佰,盈利能力,毛利率,20200930,11.718918
300592,华凯易佰,盈利能力,销售净利率,20200930,-15.445298
300592,华凯易佰,盈利能力,成本费用利润率,20200930,-14.443395
300592,华凯易佰,盈利能力,营业利润率,20200930,-16.910085
300592,华凯易佰,盈利能力,总资产净利率_平均,20200930,-1.877426
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20200930,-1.877426
300592,华凯易佰,成长能力,归母净利润,20200930,-19699933.61
300592,华凯易佰,成长能力,营业总收入,20200930,127546475.61
300592,华凯易佰,成长能力,净利润,20200930,-19699933.61
300592,华凯易佰,成长能力,扣非净利润,20200930,-20275381.58
300592,华凯易佰,成长能力,营业总收入增长率,20200930,-53.590691
300592,华凯易佰,成长能力,归属母公司净利润增长率,20200930,-236.924456
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20200930,0.030066
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20200930,0.030066
300592,华凯易佰,收益质量,成本费用率,20200930,124.189395
300592,华凯易佰,收益质量,期间费用率,20200930,35.908314
300592,华凯易佰,收益质量,销售成本率,20200930,88.281081
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20200930,
300592,华凯易佰,收益质量,所得税/利润总额,20200930,
300592,华凯易佰,财务风险,流动比率,20200930,1.732141
300592,华凯易佰,财务风险,速动比率,20200930,1.691694
300592,华凯易佰,财务风险,保守速动比率,20200930,0.946001
300592,华凯易佰,财务风险,资产负债率,20200930,50.630593
300592,华凯易佰,财务风险,权益乘数,20200930,2.110124
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20200930,2.025545
300592,华凯易佰,财务风险,产权比率,20200930,102.554592
300592,华凯易佰,财务风险,现金比率,20200930,0.379063
300592,华凯易佰,营运能力,应收账款周转率,20200930,0.445073
300592,华凯易佰,营运能力,应收账款周转天数,20200930,606.640797
300592,华凯易佰,营运能力,存货周转率,20200930,0.63552
300592,华凯易佰,营运能力,存货周转天数,20200930,424.848654
300592,华凯易佰,营运能力,总资产周转率,20200930,0.121553
300592,华凯易佰,营运能力,总资产周转天数,20200930,2221.248165
300592,华凯易佰,营运能力,流动资产周转率,20200930,0.161604
300592,华凯易佰,营运能力,流动资产周转天数,20200930,1670.750154
300592,华凯易佰,营运能力,应付账款周转率,20200930,-0.71841
300592,华凯易佰,常用指标,归母净利润,20200630,-12806739.75
300592,华凯易佰,常用指标,营业总收入,20200630,52122092.17
300592,华凯易佰,常用指标,营业成本,20200630,71442301.16
300592,华凯易佰,常用指标,净利润,20200630,-12806739.75
300592,华凯易佰,常用指标,扣非净利润,20200630,-12297740.55
300592,华凯易佰,常用指标,股东权益合计(净资产),20200630,488348771.86
300592,华凯易佰,常用指标,商誉,20200630,
300592,华凯易佰,常用指标,经营现金流量净额,20200630,-800877.05
300592,华凯易佰,常用指标,基本每股收益,20200630,-0.1046
300592,华凯易佰,常用指标,每股净资产,20200630,3.990393
300592,华凯易佰,常用指标,每股现金流,20200630,-0.006544
300592,华凯易佰,常用指标,净资产收益率(ROE),20200630,-2.59
300592,华凯易佰,常用指标,总资产报酬率(ROA),20200630,-1.119123
300592,华凯易佰,常用指标,毛利率,20200630,17.90062
300592,华凯易佰,常用指标,销售净利率,20200630,-24.570655
300592,华凯易佰,常用指标,期间费用率,20200630,53.635207
300592,华凯易佰,常用指标,资产负债率,20200630,49.364287
300592,华凯易佰,每股指标,基本每股收益,20200630,-0.1046
300592,华凯易佰,每股指标,稀释每股收益,20200630,-0.1046
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20200630,-0.032734
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20200630,3.990393
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20200630,3.638672
300592,华凯易佰,每股指标,每股净资产_最新股数,20200630,1.248241
300592,华凯易佰,每股指标,每股经营现金流,20200630,-0.006544
300592,华凯易佰,每股指标,每股现金流量净额,20200630,-0.297977
300592,华凯易佰,每股指标,每股企业自由现金流量,20200630,0.325037
300592,华凯易佰,每股指标,每股股东自由现金流量,20200630,0.218812
300592,华凯易佰,每股指标,每股未分配利润,20200630,1.559364
300592,华凯易佰,每股指标,每股资本公积金,20200630,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20200630,0.043864
300592,华凯易佰,每股指标,每股留存收益,20200630,1.603229
300592,华凯易佰,每股指标,每股营业收入,20200630,0.425899
300592,华凯易佰,每股指标,每股营业总收入,20200630,0.425899
300592,华凯易佰,每股指标,每股息税前利润,20200630,-0.095461
300592,华凯易佰,盈利能力,净资产收益率(ROE),20200630,-2.59
300592,华凯易佰,盈利能力,摊薄净资产收益率,20200630,-2.622457
300592,华凯易佰,盈利能力,净资产收益率_平均,20200630,-2.557673
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20200630,-2.45602
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20200630,-2.518229
300592,华凯易佰,盈利能力,息税前利润率,20200630,-22.414148
300592,华凯易佰,盈利能力,总资产报酬率,20200630,-1.119123
300592,华凯易佰,盈利能力,总资本回报率,20200630,-1.791875
300592,华凯易佰,盈利能力,投入资本回报率,20200630,-1.461751
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20200630,-0.912942
300592,华凯易佰,盈利能力,毛利率,20200630,17.90062
300592,华凯易佰,盈利能力,销售净利率,20200630,-24.570655
300592,华凯易佰,盈利能力,成本费用利润率,20200630,-21.144278
300592,华凯易佰,盈利能力,营业利润率,20200630,-26.730213
300592,华凯易佰,盈利能力,总资产净利率_平均,20200630,-1.226796
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20200630,-1.226796
300592,华凯易佰,成长能力,归母净利润,20200630,-12806739.75
300592,华凯易佰,成长能力,营业总收入,20200630,52122092.17
300592,华凯易佰,成长能力,净利润,20200630,-12806739.75
300592,华凯易佰,成长能力,扣非净利润,20200630,-12297740.55
300592,华凯易佰,成长能力,营业总收入增长率,20200630,-68.562329
300592,华凯易佰,成长能力,归属母公司净利润增长率,20200630,-330.914505
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20200630,-0.015365
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20200630,-0.015365
300592,华凯易佰,收益质量,成本费用率,20200630,135.734587
300592,华凯易佰,收益质量,期间费用率,20200630,53.635207
300592,华凯易佰,收益质量,销售成本率,20200630,82.099379
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20200630,
300592,华凯易佰,收益质量,所得税/利润总额,20200630,
300592,华凯易佰,财务风险,流动比率,20200630,1.556354
300592,华凯易佰,财务风险,速动比率,20200630,1.486019
300592,华凯易佰,财务风险,保守速动比率,20200630,0.80246
300592,华凯易佰,财务风险,资产负债率,20200630,49.364287
300592,华凯易佰,财务风险,权益乘数,20200630,2.08484
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20200630,1.97489
300592,华凯易佰,财务风险,产权比率,20200630,97.489072
300592,华凯易佰,财务风险,现金比率,20200630,0.29894
300592,华凯易佰,营运能力,应收账款周转率,20200630,0.18332
300592,华凯易佰,营运能力,应收账款周转天数,20200630,981.889191
300592,华凯易佰,营运能力,存货周转率,20200630,0.231608
300592,华凯易佰,营运能力,存货周转天数,20200630,777.173028
300592,华凯易佰,营运能力,总资产周转率,20200630,0.049929
300592,华凯易佰,营运能力,总资产周转天数,20200630,3605.09653
300592,华凯易佰,营运能力,流动资产周转率,20200630,0.066277
300592,华凯易佰,营运能力,流动资产周转天数,20200630,2715.84391
300592,华凯易佰,营运能力,应付账款周转率,20200630,-0.917439
300592,华凯易佰,常用指标,归母净利润,20200331,-9097851.64
300592,华凯易佰,常用指标,营业总收入,20200331,17958371.7
300592,华凯易佰,常用指标,营业成本,20200331,33697498.62
300592,华凯易佰,常用指标,净利润,20200331,-9097851.64
300592,华凯易佰,常用指标,扣非净利润,20200331,-8782222.36
300592,华凯易佰,常用指标,股东权益合计(净资产),20200331,503989843.63
300592,华凯易佰,常用指标,商誉,20200331,
300592,华凯易佰,常用指标,经营现金流量净额,20200331,12390422.82
300592,华凯易佰,常用指标,基本每股收益,20200331,-0.0743
300592,华凯易佰,常用指标,每股净资产,20200331,4.118199
300592,华凯易佰,常用指标,每股现金流,20200331,0.101244
300592,华凯易佰,常用指标,净资产收益率(ROE),20200331,-1.79
300592,华凯易佰,常用指标,总资产报酬率(ROA),20200331,-0.558641
300592,华凯易佰,常用指标,毛利率,20200331,8.879013
300592,华凯易佰,常用指标,销售净利率,20200331,-50.660782
300592,华凯易佰,常用指标,期间费用率,20200331,95.365419
300592,华凯易佰,常用指标,资产负债率,20200331,50.412667
300592,华凯易佰,每股指标,基本每股收益,20200331,-0.0743
300592,华凯易佰,每股指标,稀释每股收益,20200331,-0.0743
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20200331,-0.023254
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20200331,4.118199
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20200331,3.798881
300592,华凯易佰,每股指标,每股净资产_最新股数,20200331,1.288221
300592,华凯易佰,每股指标,每股经营现金流,20200331,0.101244
300592,华凯易佰,每股指标,每股现金流量净额,20200331,-0.072387
300592,华凯易佰,每股指标,每股企业自由现金流量,20200331,
300592,华凯易佰,每股指标,每股股东自由现金流量,20200331,
300592,华凯易佰,每股指标,每股未分配利润,20200331,1.683341
300592,华凯易佰,每股指标,每股资本公积金,20200331,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20200331,0.047694
300592,华凯易佰,每股指标,每股留存收益,20200331,1.731035
300592,华凯易佰,每股指标,每股营业收入,20200331,0.146741
300592,华凯易佰,每股指标,每股营业总收入,20200331,0.146741
300592,华凯易佰,每股指标,每股息税前利润,20200331,-0.048837
